sent_at;sent_at_local;tz_offset;language;machine;amount
2020-06-23 08:13:56Z;2020-06-23 10:13:56;120;CSS;latitude-E6440;4
2020-06-23 08:19:52Z;2020-06-23 10:19:52;120;JavaScript;latitude-E6440;13
2020-06-23 08:26:03Z;2020-06-23 10:26:03;120;Plain text;latitude-E6440;1
2020-06-23 08:19:14Z;2020-06-23 10:19:14;120;JavaScript;latitude-E6440;36
2020-06-23 08:15:46Z;2020-06-23 10:15:46;120;JavaScript;latitude-E6440;22
2020-06-23 08:22:59Z;2020-06-23 10:22:59;120;JavaScript;latitude-E6440;19
2020-06-23 08:21:53Z;2020-06-23 10:21:53;120;JavaScript;latitude-E6440;2
2020-06-23 08:25:12Z;2020-06-23 10:25:12;120;JavaScript;latitude-E6440;5
2020-06-23 09:52:44Z;2020-06-23 11:52:44;120;JavaScript;latitude-E6440;2
2020-06-23 08:27:43Z;2020-06-23 10:27:43;120;JavaScript;latitude-E6440;3
2020-06-23 08:16:50Z;2020-06-23 10:16:50;120;JavaScript;latitude-E6440;17
2020-06-23 09:56:42Z;2020-06-23 11:56:42;120;JavaScript;latitude-E6440;13
2020-06-23 09:55:20Z;2020-06-23 11:55:20;120;JavaScript;latitude-E6440;3
2020-06-23 09:56:02Z;2020-06-23 11:56:02;120;JavaScript;latitude-E6440;10
2020-06-23 09:54:24Z;2020-06-23 11:54:24;120;JavaScript;latitude-E6440;7
2020-06-23 10:55:00Z;2020-06-23 12:55:00;120;JavaScript;latitude-E6440;7
2020-06-23 09:53:39Z;2020-06-23 11:53:39;120;JavaScript;latitude-E6440;6
2020-06-23 11:18:30Z;2020-06-23 13:18:30;120;JavaScript;latitude-E6440;20
2020-06-23 11:11:52Z;2020-06-23 13:11:52;120;JavaScript;latitude-E6440;42
2020-06-23 11:12:50Z;2020-06-23 13:12:50;120;JavaScript;latitude-E6440;2
2020-06-23 09:55:01Z;2020-06-23 11:55:01;120;JavaScript;latitude-E6440;4
2020-06-23 11:13:03Z;2020-06-23 13:13:03;120;JavaScript;latitude-E6440;4
2020-06-23 11:07:47Z;2020-06-23 13:07:47;120;JavaScript;latitude-E6440;61
2020-06-23 11:10:51Z;2020-06-23 13:10:51;120;JavaScript;latitude-E6440;5
2020-06-23 11:28:43Z;2020-06-23 13:28:43;120;JavaScript;latitude-E6440;7
2020-06-23 11:31:42Z;2020-06-23 13:31:42;120;JavaScript;latitude-E6440;6
2020-06-23 11:17:56Z;2020-06-23 13:17:56;120;JavaScript;latitude-E6440;2
2020-06-23 11:30:57Z;2020-06-23 13:30:57;120;JavaScript;latitude-E6440;4
2020-06-23 11:32:04Z;2020-06-23 13:32:04;120;JavaScript;latitude-E6440;11
2020-06-23 11:09:31Z;2020-06-23 13:09:31;120;JavaScript;latitude-E6440;5
2020-06-23 11:06:34Z;2020-06-23 13:06:34;120;JavaScript;latitude-E6440;2
2020-06-23 11:10:00Z;2020-06-23 13:10:00;120;JavaScript;latitude-E6440;3
2020-06-23 11:21:11Z;2020-06-23 13:21:11;120;JavaScript;latitude-E6440;9
2020-06-23 11:35:21Z;2020-06-23 13:35:21;120;JavaScript;latitude-E6440;35
2020-06-23 11:10:16Z;2020-06-23 13:10:16;120;JavaScript;latitude-E6440;2
2020-06-23 11:08:58Z;2020-06-23 13:08:58;120;JavaScript;latitude-E6440;50
2020-06-23 11:22:33Z;2020-06-23 13:22:33;120;JavaScript;latitude-E6440;12
2020-06-23 11:14:34Z;2020-06-23 13:14:34;120;JavaScript;latitude-E6440;1
2020-06-23 11:23:49Z;2020-06-23 13:23:49;120;JavaScript;latitude-E6440;6
2020-06-23 11:32:37Z;2020-06-23 13:32:37;120;JavaScript;latitude-E6440;5
2020-06-23 11:15:49Z;2020-06-23 13:15:49;120;JavaScript;latitude-E6440;14
2020-06-23 11:27:29Z;2020-06-23 13:27:29;120;JavaScript;latitude-E6440;16
2020-06-23 11:24:20Z;2020-06-23 13:24:20;120;JavaScript;latitude-E6440;11
2020-06-23 11:29:22Z;2020-06-23 13:29:22;120;JavaScript;latitude-E6440;6
2020-06-23 11:12:22Z;2020-06-23 13:12:22;120;JavaScript;latitude-E6440;3
2020-06-23 11:13:23Z;2020-06-23 13:13:23;120;JavaScript;latitude-E6440;5
2020-06-23 11:14:55Z;2020-06-23 13:14:55;120;JavaScript;latitude-E6440;4
2020-06-23 11:16:20Z;2020-06-23 13:16:20;120;JavaScript;latitude-E6440;12
2020-06-23 11:15:20Z;2020-06-23 13:15:20;120;JavaScript;latitude-E6440;11
2020-06-23 11:26:14Z;2020-06-23 13:26:14;120;JavaScript;latitude-E6440;23
2020-06-23 11:25:11Z;2020-06-23 13:25:11;120;JavaScript;latitude-E6440;6
2020-06-23 11:17:21Z;2020-06-23 13:17:21;120;JavaScript;latitude-E6440;6
2020-06-23 11:24:54Z;2020-06-23 13:24:54;120;JavaScript;latitude-E6440;10
2020-06-23 11:14:18Z;2020-06-23 13:14:18;120;JavaScript;latitude-E6440;2
2020-06-23 11:18:45Z;2020-06-23 13:18:45;120;JavaScript;latitude-E6440;5
2020-06-23 11:19:58Z;2020-06-23 13:19:58;120;JavaScript;latitude-E6440;3
2020-06-23 11:36:30Z;2020-06-23 13:36:30;120;JavaScript;latitude-E6440;2
2020-06-23 11:27:01Z;2020-06-23 13:27:01;120;JavaScript;latitude-E6440;14
2020-06-23 11:21:54Z;2020-06-23 13:21:54;120;JavaScript;latitude-E6440;14
2020-06-23 11:22:53Z;2020-06-23 13:22:53;120;JavaScript;latitude-E6440;4
2020-06-23 11:36:02Z;2020-06-23 13:36:02;120;JavaScript;latitude-E6440;5
2020-06-23 11:19:07Z;2020-06-23 13:19:07;120;JavaScript;latitude-E6440;3
2020-06-23 11:34:00Z;2020-06-23 13:34:00;120;JavaScript;latitude-E6440;14
2020-06-23 11:31:14Z;2020-06-23 13:31:14;120;JavaScript;latitude-E6440;2
2020-06-23 11:48:19Z;2020-06-23 13:48:19;120;JavaScript;latitude-E6440;14
2020-06-23 11:36:40Z;2020-06-23 13:36:40;120;JavaScript;latitude-E6440;2
2020-06-23 11:32:51Z;2020-06-23 13:32:51;120;JavaScript;latitude-E6440;4
2020-06-23 19:59:43Z;2020-06-23 21:59:43;120;JavaScript;latitude-E6440;5
2020-06-23 19:57:03Z;2020-06-23 21:57:03;120;JavaScript;latitude-E6440;9
2020-06-23 19:57:21Z;2020-06-23 21:57:21;120;JavaScript;latitude-E6440;5
2020-06-23 19:53:38Z;2020-06-23 21:53:38;120;JavaScript;latitude-E6440;8
2020-06-23 19:58:40Z;2020-06-23 21:58:40;120;JavaScript;latitude-E6440;7
2020-06-23 20:23:15Z;2020-06-23 22:23:15;120;JavaScript;latitude-E6440;4
2020-06-23 20:06:49Z;2020-06-23 22:06:49;120;JavaScript;latitude-E6440;19
2020-06-23 20:05:31Z;2020-06-23 22:05:31;120;JavaScript;latitude-E6440;11
2020-06-23 20:34:07Z;2020-06-23 22:34:07;120;SVG;latitude-E6440;34
2020-06-23 20:23:47Z;2020-06-23 22:23:47;120;JavaScript;latitude-E6440;16
2020-06-23 19:35:30Z;2020-06-23 21:35:30;120;JavaScript;latitude-E6440;12
2020-06-23 20:32:57Z;2020-06-23 22:32:57;120;SVG;latitude-E6440;4
2020-06-23 19:57:48Z;2020-06-23 21:57:48;120;JavaScript;latitude-E6440;7
2020-06-23 19:59:00Z;2020-06-23 21:59:00;120;JavaScript;latitude-E6440;5
2020-06-23 20:04:36Z;2020-06-23 22:04:36;120;JavaScript;latitude-E6440;7
2020-06-23 19:54:16Z;2020-06-23 21:54:16;120;JavaScript;latitude-E6440;10
2020-06-23 20:34:46Z;2020-06-23 22:34:46;120;SVG;latitude-E6440;15
2020-06-23 20:02:33Z;2020-06-23 22:02:33;120;JavaScript;latitude-E6440;9
2020-06-23 20:39:02Z;2020-06-23 22:39:02;120;SVG;latitude-E6440;1
2020-06-23 19:59:56Z;2020-06-23 21:59:56;120;JavaScript;latitude-E6440;5
2020-06-23 20:44:52Z;2020-06-23 22:44:52;120;JavaScript;latitude-E6440;7
2020-06-23 20:29:41Z;2020-06-23 22:29:41;120;JavaScript;latitude-E6440;9
2020-06-23 20:45:41Z;2020-06-23 22:45:41;120;JavaScript;latitude-E6440;4
2020-06-23 20:29:55Z;2020-06-23 22:29:55;120;JavaScript;latitude-E6440;3
2020-06-23 20:31:40Z;2020-06-23 22:31:40;120;JavaScript;latitude-E6440;3
2020-06-23 20:36:39Z;2020-06-23 22:36:39;120;SVG;latitude-E6440;1
2020-06-23 21:39:56Z;2020-06-23 23:39:56;120;JavaScript;latitude-E6440;7
2020-06-23 20:24:13Z;2020-06-23 22:24:13;120;JavaScript;latitude-E6440;5
2020-06-23 20:44:11Z;2020-06-23 22:44:11;120;JavaScript;latitude-E6440;39
2020-06-23 20:47:32Z;2020-06-23 22:47:32;120;JavaScript;latitude-E6440;5
2020-06-23 20:14:07Z;2020-06-23 22:14:07;120;JavaScript;latitude-E6440;20
2020-06-23 20:14:24Z;2020-06-23 22:14:24;120;JavaScript;latitude-E6440;5
2020-06-23 20:45:28Z;2020-06-23 22:45:28;120;JavaScript;latitude-E6440;17
2020-06-23 21:35:47Z;2020-06-23 23:35:47;120;JavaScript;latitude-E6440;6
2020-06-23 20:40:50Z;2020-06-23 22:40:50;120;SVG;latitude-E6440;8
2020-06-23 20:37:17Z;2020-06-23 22:37:17;120;SVG;latitude-E6440;1
2020-06-23 20:34:22Z;2020-06-23 22:34:22;120;SVG;latitude-E6440;4
2020-06-23 20:46:07Z;2020-06-23 22:46:07;120;JavaScript;latitude-E6440;9
2020-06-23 21:34:01Z;2020-06-23 23:34:01;120;JavaScript;latitude-E6440;6
2020-06-23 20:39:26Z;2020-06-23 22:39:26;120;SVG;latitude-E6440;1
2020-06-23 20:47:10Z;2020-06-23 22:47:10;120;JavaScript;latitude-E6440;4
2020-06-23 21:34:51Z;2020-06-23 23:34:51;120;JavaScript;latitude-E6440;8
2020-06-23 21:35:23Z;2020-06-23 23:35:23;120;JavaScript;latitude-E6440;8
2020-06-23 21:33:10Z;2020-06-23 23:33:10;120;JavaScript;latitude-E6440;5
2020-06-23 21:37:38Z;2020-06-23 23:37:38;120;JavaScript;latitude-E6440;45
2020-06-23 21:39:32Z;2020-06-23 23:39:32;120;JavaScript;latitude-E6440;16
2020-06-23 21:36:29Z;2020-06-23 23:36:29;120;JavaScript;latitude-E6440;10
2020-06-23 21:36:52Z;2020-06-23 23:36:52;120;JavaScript;latitude-E6440;14
2020-06-23 22:45:51Z;2020-06-24 00:45:51;120;JavaScript;latitude-E6440;20
2020-06-23 22:49:11Z;2020-06-24 00:49:11;120;JavaScript;latitude-E6440;17
2020-06-23 22:44:54Z;2020-06-24 00:44:54;120;JavaScript;latitude-E6440;1
2020-06-23 21:34:18Z;2020-06-23 23:34:18;120;JavaScript;latitude-E6440;5
2020-06-23 23:19:46Z;2020-06-24 01:19:46;120;JavaScript;latitude-E6440;4
2020-06-23 23:22:22Z;2020-06-24 01:22:22;120;JavaScript;latitude-E6440;2
2020-06-23 23:23:59Z;2020-06-24 01:23:59;120;JavaScript;latitude-E6440;5
2020-06-23 22:46:26Z;2020-06-24 00:46:26;120;CSS;latitude-E6440;8
2020-06-23 21:33:40Z;2020-06-23 23:33:40;120;JavaScript;latitude-E6440;16
2020-06-23 23:17:39Z;2020-06-24 01:17:39;120;JavaScript;latitude-E6440;15
2020-06-23 21:38:18Z;2020-06-23 23:38:18;120;JavaScript;latitude-E6440;18
2020-06-23 22:51:08Z;2020-06-24 00:51:08;120;JavaScript;latitude-E6440;3
2020-06-23 23:16:11Z;2020-06-24 01:16:11;120;JavaScript;latitude-E6440;6
2020-06-23 22:51:27Z;2020-06-24 00:51:27;120;JavaScript;latitude-E6440;4
2020-06-23 22:44:25Z;2020-06-24 00:44:25;120;JavaScript;latitude-E6440;25
2020-06-23 22:50:53Z;2020-06-24 00:50:53;120;JavaScript;latitude-E6440;9
2020-06-23 23:18:19Z;2020-06-24 01:18:19;120;JavaScript;latitude-E6440;3
2020-06-23 22:48:00Z;2020-06-24 00:48:00;120;JavaScript;latitude-E6440;15
2020-06-23 22:49:49Z;2020-06-24 00:49:49;120;JavaScript;latitude-E6440;8
2020-06-23 23:21:01Z;2020-06-24 01:21:01;120;JavaScript;latitude-E6440;15
2020-06-23 22:47:32Z;2020-06-24 00:47:32;120;JavaScript;latitude-E6440;2
2020-06-23 23:20:20Z;2020-06-24 01:20:20;120;JavaScript;latitude-E6440;16
2020-06-23 23:16:41Z;2020-06-24 01:16:41;120;JavaScript;latitude-E6440;10
2020-06-23 23:23:41Z;2020-06-24 01:23:41;120;JavaScript;latitude-E6440;14
2020-06-23 23:22:10Z;2020-06-24 01:22:10;120;JavaScript;latitude-E6440;5
2020-06-24 09:04:18Z;2020-06-24 11:04:18;120;JavaScript;latitude-E6440;16
2020-06-23 22:46:09Z;2020-06-24 00:46:09;120;JavaScript;latitude-E6440;6
2020-06-24 09:08:11Z;2020-06-24 11:08:11;120;JavaScript;latitude-E6440;6
2020-06-24 09:11:53Z;2020-06-24 11:11:53;120;JavaScript;latitude-E6440;16
2020-06-24 09:07:27Z;2020-06-24 11:07:27;120;JavaScript;latitude-E6440;11
2020-06-24 09:15:10Z;2020-06-24 11:15:10;120;JavaScript;latitude-E6440;11
2020-06-23 23:19:33Z;2020-06-24 01:19:33;120;JavaScript;latitude-E6440;12
2020-06-24 09:12:38Z;2020-06-24 11:12:38;120;JavaScript;latitude-E6440;5
2020-06-24 09:05:35Z;2020-06-24 11:05:35;120;JavaScript;latitude-E6440;16
2020-06-24 09:09:04Z;2020-06-24 11:09:04;120;JavaScript;latitude-E6440;14
2020-06-24 09:06:26Z;2020-06-24 11:06:26;120;JavaScript;latitude-E6440;26
2020-06-24 09:11:27Z;2020-06-24 11:11:27;120;JavaScript;latitude-E6440;5
2020-06-24 09:08:33Z;2020-06-24 11:08:33;120;JavaScript;latitude-E6440;2
2020-06-24 09:12:14Z;2020-06-24 11:12:14;120;JavaScript;latitude-E6440;5
2020-06-24 09:04:39Z;2020-06-24 11:04:39;120;JavaScript;latitude-E6440;12
2020-06-24 09:13:58Z;2020-06-24 11:13:58;120;JavaScript;latitude-E6440;12
2020-06-24 15:46:02Z;2020-06-24 17:46:02;120;JavaScript;latitude-E6440;8
2020-06-24 09:10:51Z;2020-06-24 11:10:51;120;JavaScript;latitude-E6440;22
2020-06-24 09:13:19Z;2020-06-24 11:13:19;120;JavaScript;latitude-E6440;10
2020-06-24 15:46:32Z;2020-06-24 17:46:32;120;JavaScript;latitude-E6440;4
2020-06-24 09:15:29Z;2020-06-24 11:15:29;120;JavaScript;latitude-E6440;7
2020-06-24 15:52:28Z;2020-06-24 17:52:28;120;JavaScript;latitude-E6440;16
2020-06-24 09:15:57Z;2020-06-24 11:15:57;120;JavaScript;latitude-E6440;7
2020-06-24 09:14:43Z;2020-06-24 11:14:43;120;JavaScript;latitude-E6440;23
2020-06-24 15:54:17Z;2020-06-24 17:54:17;120;JavaScript;latitude-E6440;20
2020-06-24 15:51:46Z;2020-06-24 17:51:46;120;JavaScript;latitude-E6440;3
2020-06-24 15:57:17Z;2020-06-24 17:57:17;120;JavaScript;latitude-E6440;14
2020-06-24 15:55:50Z;2020-06-24 17:55:50;120;JavaScript;latitude-E6440;24
2020-06-24 15:54:53Z;2020-06-24 17:54:53;120;JavaScript;latitude-E6440;12
2020-06-24 15:53:23Z;2020-06-24 17:53:23;120;JavaScript;latitude-E6440;3
2020-06-24 15:46:49Z;2020-06-24 17:46:49;120;JavaScript;latitude-E6440;10
2020-06-24 15:45:44Z;2020-06-24 17:45:44;120;JavaScript;latitude-E6440;5
2020-06-24 15:51:32Z;2020-06-24 17:51:32;120;JavaScript;latitude-E6440;5
2020-06-24 15:52:59Z;2020-06-24 17:52:59;120;JavaScript;latitude-E6440;11
2020-06-24 15:55:12Z;2020-06-24 17:55:12;120;JavaScript;latitude-E6440;9
2020-06-24 15:58:04Z;2020-06-24 17:58:04;120;JavaScript;latitude-E6440;13
2020-06-24 15:53:51Z;2020-06-24 17:53:51;120;JavaScript;latitude-E6440;2
2020-06-25 07:55:32Z;2020-06-25 09:55:32;120;JavaScript;latitude-E6440;5
2020-06-25 08:09:38Z;2020-06-25 10:09:38;120;JavaScript;latitude-E6440;15
2020-06-24 15:47:35Z;2020-06-24 17:47:35;120;JavaScript;latitude-E6440;10
2020-06-25 07:56:51Z;2020-06-25 09:56:51;120;CSS;latitude-E6440;30
2020-06-25 08:13:25Z;2020-06-25 10:13:25;120;JavaScript;latitude-E6440;13
2020-06-24 15:50:53Z;2020-06-24 17:50:53;120;JavaScript;latitude-E6440;13
2020-06-25 08:07:19Z;2020-06-25 10:07:19;120;JavaScript;latitude-E6440;21
2020-06-25 07:57:17Z;2020-06-25 09:57:17;120;JavaScript;latitude-E6440;20
2020-06-25 07:56:00Z;2020-06-25 09:56:00;120;JavaScript;latitude-E6440;10
2020-06-25 08:10:56Z;2020-06-25 10:10:56;120;JavaScript;latitude-E6440;11
2020-06-25 08:11:13Z;2020-06-25 10:11:13;120;JavaScript;latitude-E6440;4
2020-06-25 08:04:44Z;2020-06-25 10:04:44;120;JavaScript;latitude-E6440;5
2020-06-25 08:11:47Z;2020-06-25 10:11:47;120;JavaScript;latitude-E6440;21
2020-06-25 08:08:52Z;2020-06-25 10:08:52;120;JavaScript;latitude-E6440;10
2020-06-25 08:04:30Z;2020-06-25 10:04:30;120;JavaScript;latitude-E6440;2
2020-06-25 08:07:49Z;2020-06-25 10:07:49;120;JavaScript;latitude-E6440;12
2020-06-25 08:12:15Z;2020-06-25 10:12:15;120;JavaScript;latitude-E6440;4
2020-06-25 08:10:36Z;2020-06-25 10:10:36;120;JavaScript;latitude-E6440;14
2020-06-25 08:13:52Z;2020-06-25 10:13:52;120;JavaScript;latitude-E6440;3
2020-06-25 08:14:08Z;2020-06-25 10:14:08;120;JavaScript;latitude-E6440;7
2020-06-25 08:53:37Z;2020-06-25 10:53:37;120;JavaScript;latitude-E6440;7
2020-06-25 08:54:55Z;2020-06-25 10:54:55;120;JavaScript;latitude-E6440;3
2020-06-25 08:15:05Z;2020-06-25 10:15:05;120;JavaScript;latitude-E6440;24
2020-06-25 08:09:08Z;2020-06-25 10:09:08;120;JavaScript;latitude-E6440;6
2020-06-25 08:52:07Z;2020-06-25 10:52:07;120;JavaScript;latitude-E6440;8
2020-06-25 09:12:52Z;2020-06-25 11:12:52;120;JavaScript;latitude-E6440;2
2020-06-25 09:11:21Z;2020-06-25 11:11:21;120;JavaScript;latitude-E6440;11
2020-06-25 09:07:06Z;2020-06-25 11:07:06;120;JavaScript;latitude-E6440;3
2020-06-25 09:04:17Z;2020-06-25 11:04:17;120;JavaScript;latitude-E6440;7
2020-06-25 08:53:16Z;2020-06-25 10:53:16;120;JavaScript;latitude-E6440;13
2020-06-25 09:08:18Z;2020-06-25 11:08:18;120;JavaScript;latitude-E6440;7
2020-06-25 09:02:52Z;2020-06-25 11:02:52;120;JavaScript;latitude-E6440;7
2020-06-25 09:03:15Z;2020-06-25 11:03:15;120;JavaScript;latitude-E6440;4
2020-06-25 08:51:48Z;2020-06-25 10:51:48;120;JavaScript;latitude-E6440;11
2020-06-25 08:54:43Z;2020-06-25 10:54:43;120;JavaScript;latitude-E6440;2
2020-06-25 08:52:47Z;2020-06-25 10:52:47;120;JavaScript;latitude-E6440;6
2020-06-25 08:54:30Z;2020-06-25 10:54:30;120;JavaScript;latitude-E6440;15
2020-06-25 09:01:27Z;2020-06-25 11:01:27;120;JavaScript;latitude-E6440;4
2020-06-25 09:12:34Z;2020-06-25 11:12:34;120;JavaScript;latitude-E6440;3
2020-06-25 09:13:55Z;2020-06-25 11:13:55;120;JavaScript;latitude-E6440;1
2020-06-25 09:12:13Z;2020-06-25 11:12:13;120;JavaScript;latitude-E6440;2
2020-06-25 09:14:20Z;2020-06-25 11:14:20;120;JavaScript;latitude-E6440;8
2020-06-25 09:07:30Z;2020-06-25 11:07:30;120;JavaScript;latitude-E6440;3
2020-06-25 09:14:51Z;2020-06-25 11:14:51;120;JavaScript;latitude-E6440;2
2020-06-25 09:13:20Z;2020-06-25 11:13:20;120;JavaScript;latitude-E6440;2
2020-06-25 08:57:02Z;2020-06-25 10:57:02;120;JavaScript;latitude-E6440;42
2020-06-25 09:04:52Z;2020-06-25 11:04:52;120;JavaScript;latitude-E6440;7
2020-06-25 09:03:57Z;2020-06-25 11:03:57;120;JavaScript;latitude-E6440;9
2020-06-25 09:27:56Z;2020-06-25 11:27:56;120;JavaScript;latitude-E6440;2
2020-06-25 09:28:13Z;2020-06-25 11:28:13;120;JavaScript;latitude-E6440;3
2020-06-25 09:26:42Z;2020-06-25 11:26:42;120;JavaScript;latitude-E6440;17
2020-06-25 09:23:55Z;2020-06-25 11:23:55;120;JavaScript;latitude-E6440;16
2020-06-25 09:21:28Z;2020-06-25 11:21:28;120;JavaScript;latitude-E6440;9
2020-06-25 09:29:47Z;2020-06-25 11:29:47;120;JavaScript;latitude-E6440;43
2020-06-25 09:27:24Z;2020-06-25 11:27:24;120;JavaScript;latitude-E6440;6
2020-06-25 09:25:04Z;2020-06-25 11:25:04;120;JavaScript;latitude-E6440;57
2020-06-25 09:30:27Z;2020-06-25 11:30:27;120;JavaScript;latitude-E6440;17
2020-06-25 09:32:44Z;2020-06-25 11:32:44;120;JavaScript;latitude-E6440;7
2020-06-25 09:25:39Z;2020-06-25 11:25:39;120;JavaScript;latitude-E6440;5
2020-06-25 09:27:00Z;2020-06-25 11:27:00;120;JavaScript;latitude-E6440;7
2020-06-25 09:21:44Z;2020-06-25 11:21:44;120;JavaScript;latitude-E6440;4
2020-06-25 09:25:58Z;2020-06-25 11:25:58;120;JavaScript;latitude-E6440;11
2020-06-25 09:28:32Z;2020-06-25 11:28:32;120;JavaScript;latitude-E6440;8
2020-06-25 09:22:29Z;2020-06-25 11:22:29;120;JavaScript;latitude-E6440;11
2020-06-25 09:23:22Z;2020-06-25 11:23:22;120;JavaScript;latitude-E6440;28
2020-06-25 09:36:41Z;2020-06-25 11:36:41;120;JavaScript;latitude-E6440;11
2020-06-25 09:31:37Z;2020-06-25 11:31:37;120;JavaScript;latitude-E6440;5
2020-06-25 09:23:37Z;2020-06-25 11:23:37;120;JavaScript;latitude-E6440;3
2020-06-25 09:33:03Z;2020-06-25 11:33:03;120;JavaScript;latitude-E6440;5
2020-06-25 09:34:13Z;2020-06-25 11:34:13;120;JavaScript;latitude-E6440;9
2020-06-25 09:33:36Z;2020-06-25 11:33:36;120;JavaScript;latitude-E6440;12
2020-06-25 09:37:42Z;2020-06-25 11:37:42;120;JavaScript;latitude-E6440;2
2020-06-25 10:19:49Z;2020-06-25 12:19:49;120;JavaScript;latitude-E6440;18
2020-06-25 09:37:31Z;2020-06-25 11:37:31;120;JavaScript;latitude-E6440;7
2020-06-25 10:21:23Z;2020-06-25 12:21:23;120;JavaScript;latitude-E6440;1
2020-06-25 09:43:42Z;2020-06-25 11:43:42;120;JavaScript;latitude-E6440;1
2020-06-25 10:18:31Z;2020-06-25 12:18:31;120;JavaScript;latitude-E6440;8
2020-06-25 10:35:30Z;2020-06-25 12:35:30;120;JavaScript;latitude-E6440;2
2020-06-25 10:17:58Z;2020-06-25 12:17:58;120;JavaScript;latitude-E6440;3
2020-06-25 10:20:55Z;2020-06-25 12:20:55;120;JavaScript;latitude-E6440;9
2020-06-25 09:54:24Z;2020-06-25 11:54:24;120;JavaScript;latitude-E6440;5
2020-06-25 10:20:14Z;2020-06-25 12:20:14;120;JavaScript;latitude-E6440;4
2020-06-25 10:36:14Z;2020-06-25 12:36:14;120;JavaScript;latitude-E6440;13
2020-06-25 10:22:11Z;2020-06-25 12:22:11;120;JavaScript;latitude-E6440;8
2020-06-25 10:23:29Z;2020-06-25 12:23:29;120;JavaScript;latitude-E6440;8
2020-06-25 10:23:43Z;2020-06-25 12:23:43;120;JavaScript;latitude-E6440;3
2020-06-25 10:19:14Z;2020-06-25 12:19:14;120;JavaScript;latitude-E6440;11
2020-06-25 10:29:29Z;2020-06-25 12:29:29;120;JavaScript;latitude-E6440;1
2020-06-25 10:22:57Z;2020-06-25 12:22:57;120;JavaScript;latitude-E6440;14
2020-06-25 10:38:49Z;2020-06-25 12:38:49;120;JavaScript;latitude-E6440;13
2020-06-25 10:54:29Z;2020-06-25 12:54:29;120;JavaScript;latitude-E6440;5
2020-06-25 10:35:14Z;2020-06-25 12:35:14;120;JavaScript;latitude-E6440;12
2020-06-25 10:33:27Z;2020-06-25 12:33:27;120;JavaScript;latitude-E6440;4
2020-06-25 11:42:51Z;2020-06-25 13:42:51;120;JavaScript;latitude-E6440;5
2020-06-25 11:45:14Z;2020-06-25 13:45:14;120;JavaScript;latitude-E6440;16
2020-06-25 10:32:04Z;2020-06-25 12:32:04;120;JavaScript;latitude-E6440;4
2020-06-25 11:43:51Z;2020-06-25 13:43:51;120;JavaScript;latitude-E6440;1
2020-06-25 10:54:12Z;2020-06-25 12:54:12;120;JavaScript;latitude-E6440;56
2020-06-25 10:39:58Z;2020-06-25 12:39:58;120;JavaScript;latitude-E6440;15
2020-06-25 12:06:30Z;2020-06-25 14:06:30;120;JavaScript;latitude-E6440;31
2020-06-25 11:45:54Z;2020-06-25 13:45:54;120;JavaScript;latitude-E6440;5
2020-06-25 12:12:23Z;2020-06-25 14:12:23;120;JavaScript;latitude-E6440;3
2020-06-25 12:13:22Z;2020-06-25 14:13:22;120;JavaScript;latitude-E6440;2
2020-06-25 12:04:53Z;2020-06-25 14:04:53;120;JavaScript;latitude-E6440;13
2020-06-25 11:43:40Z;2020-06-25 13:43:40;120;JavaScript;latitude-E6440;1
2020-06-25 12:07:31Z;2020-06-25 14:07:31;120;JavaScript;latitude-E6440;5
2020-06-25 12:03:58Z;2020-06-25 14:03:58;120;JavaScript;latitude-E6440;5
2020-06-25 12:04:41Z;2020-06-25 14:04:41;120;JavaScript;latitude-E6440;13
2020-06-25 12:08:29Z;2020-06-25 14:08:29;120;JavaScript;latitude-E6440;2
2020-06-25 12:08:18Z;2020-06-25 14:08:18;120;JavaScript;latitude-E6440;4
2020-06-25 12:13:00Z;2020-06-25 14:13:00;120;JavaScript;latitude-E6440;1
2020-06-25 12:26:57Z;2020-06-25 14:26:57;120;JavaScript;latitude-E6440;11
2020-06-25 12:05:10Z;2020-06-25 14:05:10;120;JavaScript;latitude-E6440;20
2020-06-25 12:12:38Z;2020-06-25 14:12:38;120;JavaScript;latitude-E6440;2
2020-06-25 12:13:36Z;2020-06-25 14:13:36;120;JavaScript;latitude-E6440;2
2020-06-25 12:11:51Z;2020-06-25 14:11:51;120;JavaScript;latitude-E6440;1
2020-06-25 12:08:44Z;2020-06-25 14:08:44;120;JavaScript;latitude-E6440;6
2020-06-25 12:41:58Z;2020-06-25 14:41:58;120;JavaScript;latitude-E6440;13
2020-06-25 12:42:17Z;2020-06-25 14:42:17;120;JavaScript;latitude-E6440;2
2020-06-25 12:23:32Z;2020-06-25 14:23:32;120;JavaScript;latitude-E6440;3
2020-06-25 12:47:50Z;2020-06-25 14:47:50;120;JavaScript;latitude-E6440;9
2020-06-25 12:49:41Z;2020-06-25 14:49:41;120;JavaScript;latitude-E6440;23
2020-06-25 12:48:28Z;2020-06-25 14:48:28;120;JavaScript;latitude-E6440;14
2020-06-25 12:41:28Z;2020-06-25 14:41:28;120;JavaScript;latitude-E6440;26
2020-06-25 12:47:24Z;2020-06-25 14:47:24;120;JavaScript;latitude-E6440;2
2020-06-25 12:43:27Z;2020-06-25 14:43:27;120;JavaScript;latitude-E6440;19
2020-06-25 12:50:48Z;2020-06-25 14:50:48;120;JavaScript;latitude-E6440;28
